Data;Número;Histórico;Débito
24/05/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  143362 FOR. TRES CORACOES ALIMENTOS  SA ;104,67
24/05/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  142948 FOR. TRES CORACOES ALIMENTOS  SA ;4.866,62
31/05/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  144038 FOR. TRES CORACOES ALIMENTOS  SA ;181,48
31/05/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  143362 FOR. TRES CORACOES ALIMENTOS  SA ;104,66
31/05/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  142948 FOR. TRES CORACOES ALIMENTOS  SA ;4.866,76
07/06/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  145629 FOR. TRES CORACOES ALIMENTOS  SA ;1.259,99
07/06/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  144038 FOR. TRES CORACOES ALIMENTOS  SA ;181,48
14/06/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  145629 FOR. TRES CORACOES ALIMENTOS  SA ;1.259,99
14/06/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  146595 FOR. TRES CORACOES ALIMENTOS  SA ;663,23
21/06/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  146595 FOR. TRES CORACOES ALIMENTOS  SA ;663,23
21/06/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  145629 FOR. TRES CORACOES ALIMENTOS  SA ;1.260,02
21/06/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  147735 FOR. TRES CORACOES ALIMENTOS  SA ;2.699,97
28/06/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  146595 FOR. TRES CORACOES ALIMENTOS  SA ;663,26
28/06/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  147735 FOR. TRES CORACOES ALIMENTOS  SA ;2.699,97
05/07/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  147735 FOR. TRES CORACOES ALIMENTOS  SA ;2.700,06
05/07/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  149162 FOR. TRES CORACOES ALIMENTOS  SA ;1.853,08
12/07/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  149162 FOR. TRES CORACOES ALIMENTOS  SA ;1.853,08
12/07/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  150001 FOR. TRES CORACOES ALIMENTOS  SA ;366,33
12/07/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  150002 FOR. TRES CORACOES ALIMENTOS  SA ;2.333,31
19/07/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  149162 FOR. TRES CORACOES ALIMENTOS  SA ;1.853,15
19/07/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  150001 FOR. TRES CORACOES ALIMENTOS  SA ;366,33
19/07/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  150002 FOR. TRES CORACOES ALIMENTOS  SA ;2.333,31
26/07/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  150001 FOR. TRES CORACOES ALIMENTOS  SA ;366,34
26/07/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  150002 FOR. TRES CORACOES ALIMENTOS  SA ;2.333,38
26/07/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  151530 FOR. TRES CORACOES ALIMENTOS  SA ;1.319,99
02/08/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  152368 FOR. TRES CORACOES ALIMENTOS  SA ;3.494,02
02/08/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  151530 FOR. TRES CORACOES ALIMENTOS  SA ;1.319,99
09/08/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  153251 FOR. TRES CORACOES ALIMENTOS  SA ;489,40
09/08/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  153246 FOR. TRES CORACOES ALIMENTOS  SA ;78,50
09/08/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  151530 FOR. TRES CORACOES ALIMENTOS  SA ;1.320,02
09/08/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  152368 FOR. TRES CORACOES ALIMENTOS  SA ;3.494,02
16/08/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  153251 FOR. TRES CORACOES ALIMENTOS  SA ;489,40
16/08/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  153246 FOR. TRES CORACOES ALIMENTOS  SA ;78,50
16/08/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  154036 FOR. TRES CORACOES ALIMENTOS  SA ;78,50
16/08/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  152368 FOR. TRES CORACOES ALIMENTOS  SA ;3.494,12
23/08/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  154036 FOR. TRES CORACOES ALIMENTOS  SA ;78,50
23/08/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  153251 FOR. TRES CORACOES ALIMENTOS  SA ;489,40
23/08/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  153246 FOR. TRES CORACOES ALIMENTOS  SA ;78,50
23/08/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  155176 FOR. TRES CORACOES ALIMENTOS  SA ;2.720,47
30/08/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  154036 FOR. TRES CORACOES ALIMENTOS  SA ;78,50
30/08/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  155176 FOR. TRES CORACOES ALIMENTOS  SA ;2.720,47
06/09/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  155176 FOR. TRES CORACOES ALIMENTOS  SA ;2.720,56
13/09/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  157459 FOR. TRES CORACOES ALIMENTOS  SA ;575,37
13/09/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  157448 FOR. TRES CORACOES ALIMENTOS  SA ;1.399,99
20/09/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  157448 FOR. TRES CORACOES ALIMENTOS  SA ;1.399,99
20/09/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  157459 FOR. TRES CORACOES ALIMENTOS  SA ;575,37
27/09/2019;916;DEVOLUÇÃO DE COMPRAS CONF. NF.  4785 FOR. TRES CORACOES ALIMENTOS  SA ;59,90
27/09/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  157448 FOR. TRES CORACOES ALIMENTOS  SA ;1.400,02
27/09/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  157459 FOR. TRES CORACOES ALIMENTOS  SA ;575,39
27/09/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  159158 FOR. TRES CORACOES ALIMENTOS  SA ;1.166,66
04/10/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  159158 FOR. TRES CORACOES ALIMENTOS  SA ;1.166,66
04/10/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  160402 FOR. TRES CORACOES ALIMENTOS  SA ;265,00
04/10/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  160403 FOR. TRES CORACOES ALIMENTOS  SA ;1.149,99
11/10/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  159158 FOR. TRES CORACOES ALIMENTOS  SA ;1.166,68
11/10/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  160402 FOR. TRES CORACOES ALIMENTOS  SA ;265,00
11/10/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  160403 FOR. TRES CORACOES ALIMENTOS  SA ;1.149,99
11/10/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  161187 FOR. TRES CORACOES ALIMENTOS  SA ;1.504,86
18/10/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  161187 FOR. TRES CORACOES ALIMENTOS  SA ;1.504,86
18/10/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  160402 FOR. TRES CORACOES ALIMENTOS  SA ;265,00
18/10/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  160403 FOR. TRES CORACOES ALIMENTOS  SA ;1.150,02
18/10/2019;916;PAGAMENTO DE DUPLICATA REF. NF Nº  162227 FOR. TRES CORACOES ALIMENTOS  SA ;1.033,32
29/10/2018;917;PAGAMENTO DE DUPLICATA REF. NF Nº  175977 FOR. TMC DIST. E ATAC. ALIM.  LTDA ;351,60
06/11/2018;917;PAGAMENTO DE DUPLICATA REF. NF Nº  176703 FOR. TMC DIST. E ATAC. ALIM.  LTDA ;3.835,00
16/11/2018;917;PAGAMENTO DE DUPLICATA REF. NF Nº  177639 FOR. TMC DIST. E ATAC. ALIM.  LTDA ;1.889,30
03/12/2018;917;PAGAMENTO DE DUPLICATA REF. NF Nº  179177 FOR. TMC DIST. E ATAC. ALIM.  LTDA ;1.917,55
18/12/2018;917;PAGAMENTO DE DUPLICATA REF. NF Nº  180655 FOR. TMC DIST. E ATAC. ALIM.  LTDA ;3.559,10
07/01/2019;917;PAGAMENTO DE DUPLICATA REF. NF Nº  182605 FOR. TMC DIST. E ATAC. ALIM.  LTDA ;894,40
09/01/2019;917;PAGAMENTO DE DUPLICATA REF. NF Nº  182880 FOR. TMC DIST. E ATAC. ALIM.  LTDA ;1.222,80
15/01/2019;917;PAGAMENTO DE DUPLICATA REF. NF Nº  183462 FOR. TMC DIST. E ATAC. ALIM.  LTDA ;3.560,40
11/02/2019;917;PAGAMENTO DE DUPLICATA REF. NF Nº  186011 FOR. TMC DIST. E ATAC. ALIM.  LTDA ;746,10
18/02/2019;917;PAGAMENTO DE DUPLICATA REF. NF Nº  186740 FOR. TMC DIST. E ATAC. ALIM.  LTDA ;994,80
06/03/2019;917;PAGAMENTO DE DUPLICATA REF. NF Nº  188226 FOR. TMC DIST. E ATAC. ALIM.  LTDA ;1.501,30
20/03/2019;917;PAGAMENTO DE DUPLICATA REF. NF Nº  190380 FOR. TMC DIST. E ATAC. ALIM.  LTDA ;2.269,36
03/04/2019;917;PAGAMENTO DE DUPLICATA REF. NF Nº  191684 FOR. TMC DIST. E ATAC. ALIM.  LTDA ;1.930,30
17/04/2019;917;PAGAMENTO DE DUPLICATA REF. NF Nº  193735 FOR. TMC DIST. E ATAC. ALIM.  LTDA ;3.819,40
01/07/2019;917;PAGAMENTO DE DUPLICATA REF. NF Nº  203478 FOR. TMC DIST. E ATAC. ALIM.  LTDA ;1.306,80
17/07/2019;917;PAGAMENTO DE DUPLICATA REF. NF Nº  205987 FOR. TMC DIST. E ATAC. ALIM.  LTDA ;2.421,53
06/08/2019;917;PAGAMENTO DE DUPLICATA REF. NF Nº  208686 FOR. TMC DIST. E ATAC. ALIM.  LTDA ;1.308,00
21/08/2019;917;PAGAMENTO DE DUPLICATA REF. NF Nº  210707 FOR. TMC DIST. E ATAC. ALIM.  LTDA ;2.379,60
04/09/2019;917;PAGAMENTO DE DUPLICATA REF. NF Nº  212298 FOR. TMC DIST. E ATAC. ALIM.  LTDA ;3.525,80
30/09/2019;917;PAGAMENTO DE DUPLICATA REF. NF Nº  216075 FOR. TMC DIST. E ATAC. ALIM.  LTDA ;2.520,00
24/10/2019;917;PAGAMENTO DE DUPLICATA REF. NF Nº  220076 FOR. TMC DIST. E ATAC. ALIM.  LTDA ;2.534,80
15/10/2018;918;PAGAMENTO DE DUPLICATA REF. NF Nº  55394 FOR. TECIDOS E ARMARINHOS  MIGUEL BARTOLOMEU S ;485,73
15/10/2018;918;DESCONTO OBTIDO CONF. NF Nº 55394  FOR. TECIDOS E ARMARINHOS MIGUEL  BARTOLOMEU S ;0,04
15/10/2018;918;PAGAMENTO DE DUPLICATA REF. NF Nº  57890 FOR. TECIDOS E ARMARINHOS  MIGUEL BARTOLOMEU S ;1.542,19
17/10/2018;918;DEVOLUÇÃO DE COMPRAS CONF. NF.  4566 FOR. TECIDOS E ARMARINHOS  MIGUEL BARTOLOMEU S ;201,33
12/11/2018;918;PAGAMENTO DE DUPLICATA REF. NF Nº  62135 FOR. TECIDOS E ARMARINHOS  MIGUEL BARTOLOMEU S ;872,88
14/11/2018;918;PAGAMENTO DE DUPLICATA REF. NF Nº  57890 FOR. TECIDOS E ARMARINHOS  MIGUEL BARTOLOMEU S ;840,72
14/11/2018;918;PAGAMENTO DE DUPLICATA REF. NF Nº  57890 FOR. TECIDOS E ARMARINHOS  MIGUEL BARTOLOMEU S ;701,47
14/11/2018;918;PAGAMENTO À VISTA CONF NF Nº 57890  FOR. TECIDOS E ARMARINHOS MIGUEL  BARTOLOMEU S ;0,03
10/12/2018;918;PAGAMENTO DE DUPLICATA REF. NF Nº  62135 FOR. TECIDOS E ARMARINHOS  MIGUEL BARTOLOMEU S ;671,53
10/12/2018;918;PAGAMENTO DE DUPLICATA REF. NF Nº  62134 FOR. TECIDOS E ARMARINHOS  MIGUEL BARTOLOMEU S ;798,93
01/01/2019;918;PAGAMENTO À VISTA CONF NF Nº  57639  FOR. TECIDOS E ARMARINHOS MIGUEL  BARTOLOMEU SA ;71,99
02/01/2019;918;PAGAMENTO DE DUPLICATA REF. NF Nº  65749 FOR. TECIDOS E ARMARINHOS  MIGUEL BARTOLOMEU S ;1.430,42
09/01/2019;918;PAGAMENTO DE DUPLICATA REF. NF Nº  62135 FOR. TECIDOS E ARMARINHOS  MIGUEL BARTOLOMEU S ;578,56
09/01/2019;918;PAGAMENTO DE DUPLICATA REF. NF Nº  62135 FOR. TECIDOS E ARMARINHOS  MIGUEL BARTOLOMEU S ;294,30
17/01/2019;918;PAGAMENTO DE DUPLICATA REF. NF Nº  66164 FOR. TECIDOS E ARMARINHOS  MIGUEL BARTOLOMEU S ;443,47
31/01/2019;918;PAGAMENTO DE DUPLICATA REF. NF Nº  65749 FOR. TECIDOS E ARMARINHOS  MIGUEL BARTOLOMEU S ;1.430,42
22/02/2019;918;PAGAMENTO À VISTA CONF NF Nº 70973  FOR. TECIDOS E ARMARINHOS MIGUEL  BARTOLOMEU SA ;161,51
27/02/2019;918;PAGAMENTO DE DUPLICATA REF. NF Nº  69932 FOR. TECIDOS E ARMARINHOS  MIGUEL BARTOLOMEU S ;1.048,94
06/03/2019;918;PAGAMENTO DE DUPLICATA REF. NF Nº  65749 FOR. TECIDOS E ARMARINHOS  MIGUEL BARTOLOMEU S ;1.156,39
06/03/2019;918;PAGAMENTO DE DUPLICATA REF. NF Nº  65749 FOR. TECIDOS E ARMARINHOS  MIGUEL BARTOLOMEU S ;274,03
06/03/2019;918;DESCONTO OBTIDO CONF. NF Nº 65749  FOR. TECIDOS E ARMARINHOS MIGUEL  BARTOLOMEU S ;0,01
06/03/2019;918;PAGAMENTO DE DUPLICATA REF. NF Nº  70133 FOR. TECIDOS E ARMARINHOS  MIGUEL BARTOLOMEU S ;842,82
29/03/2019;918;PAGAMENTO DE DUPLICATA REF. NF Nº  69932 FOR. TECIDOS E ARMARINHOS  MIGUEL BARTOLOMEU S ;688,75
29/03/2019;918;PAGAMENTO DE DUPLICATA REF. NF Nº  69932 FOR. TECIDOS E ARMARINHOS  MIGUEL BARTOLOMEU S ;360,19
29/04/2019;918;PAGAMENTO DE DUPLICATA REF. NF Nº  69932 FOR. TECIDOS E ARMARINHOS  MIGUEL BARTOLOMEU SA ;1.048,94
29/04/2019;918;DESCONTO OBTIDO CONF. NF Nº 69932  FOR. TECIDOS E ARMARINHOS MIGUEL  BARTOLOMEU SA ;0,01
20/05/2019;918;PAGAMENTO DE DUPLICATA REF. NF Nº  76606 FOR. TECIDOS E ARMARINHOS  MIGUEL BARTOLOMEU SA ;409,15
27/05/2019;918;PAGAMENTO DE DUPLICATA REF. NF Nº  76606 FOR. TECIDOS E ARMARINHOS  MIGUEL BARTOLOMEU SA ;409,13
30/05/2019;918;PAGAMENTO DE DUPLICATA REF. NF Nº  76607 FOR. TECIDOS E ARMARINHOS  MIGUEL BARTOLOMEU SA ;596,66
03/06/2019;918;PAGAMENTO DE DUPLICATA REF. NF Nº  76606 FOR. TECIDOS E ARMARINHOS  MIGUEL BARTOLOMEU SA ;409,13
10/06/2019;918;PAGAMENTO DE DUPLICATA REF. NF Nº  76606 FOR. TECIDOS E ARMARINHOS  MIGUEL BARTOLOMEU SA ;409,13
01/07/2019;918;PAGAMENTO DE DUPLICATA REF. NF Nº  79361 FOR. TECIDOS E ARMARINHOS  MIGUEL BARTOLOMEU SA ;763,67
29/07/2019;918;PAGAMENTO DE DUPLICATA REF. NF Nº  79361 FOR. TECIDOS E ARMARINHOS  MIGUEL BARTOLOMEU SA ;763,67
29/07/2019;918;PAGAMENTO DE DUPLICATA REF. NF Nº  79362 FOR. TECIDOS E ARMARINHOS  MIGUEL BARTOLOMEU SA ;504,24
28/08/2019;918;PAGAMENTO DE DUPLICATA REF. NF Nº  79361 FOR. TECIDOS E ARMARINHOS  MIGUEL BARTOLOMEU SA ;408,78
28/08/2019;918;PAGAMENTO DE DUPLICATA REF. NF Nº  79361 FOR. TECIDOS E ARMARINHOS  MIGUEL BARTOLOMEU SA ;354,88
10/09/2019;918;PAGAMENTO DE DUPLICATA REF. NF Nº  85028 FOR. TECIDOS E ARMARINHOS  MIGUEL BARTOLOMEU SA ;207,32
10/09/2019;918;PAGAMENTO DE DUPLICATA REF. NF Nº  85028 FOR. TECIDOS E ARMARINHOS  MIGUEL BARTOLOMEU SA ;1.011,19
10/10/2019;918;PAGAMENTO DE DUPLICATA REF. NF Nº  85028 FOR. TECIDOS E ARMARINHOS  MIGUEL BARTOLOMEU SA ;1.218,50
22/10/2018;919;PAGAMENTO DE DUPLICATA REF. NF Nº  231689 FOR. TAMBAU INDUSTRIA  ALIMENTICIA LTDA ;3.362,98
23/11/2018;919;PAGAMENTO DE DUPLICATA REF. NF Nº  233483 FOR. TAMBAU INDUSTRIA  ALIMENTICIA LTDA ;633,17
02/01/2019;919;PAGAMENTO DE DUPLICATA REF. NF Nº  235810 FOR. TAMBAU INDUSTRIA  ALIMENTICIA LTDA ;4.525,83
25/01/2019;919;PAGAMENTO DE DUPLICATA REF. NF Nº  237735 FOR. TAMBAU INDUSTRIA  ALIMENTICIA LTDA ;2.076,44
25/01/2019;919;DESCONTO OBTIDO CONF. NF Nº 237735  FOR. TAMBAU INDUSTRIA ALIMENTICIA  LTDA ;37,59
18/02/2019;919;PAGAMENTO DE DUPLICATA REF. NF Nº  238951 FOR. TAMBAU INDUSTRIA  ALIMENTICIA LTDA ;1.414,70
01/04/2019;919;PAGAMENTO DE DUPLICATA REF. NF Nº  241729 FOR. TAMBAU INDUSTRIA  ALIMENTICIA LTDA ;2.512,00
29/04/2019;919;PAGAMENTO DE DUPLICATA REF. NF Nº  243348 FOR. TAMBAU INDUSTRIA  ALIMENTICIA LTDA ;3.500,20
23/05/2019;919;PAGAMENTO DE DUPLICATA REF. NF Nº  245110 FOR. TAMBAU INDUSTRIA  ALIMENTICIA LTDA ;1.220,29
10/06/2019;919;PAGAMENTO DE DUPLICATA REF. NF Nº  246360 FOR. TAMBAU INDUSTRIA  ALIMENTICIA LTDA ;2.796,88
26/07/2019;919;PAGAMENTO DE DUPLICATA REF. NF Nº  249172 FOR. TAMBAU INDUSTRIA  ALIMENTICIA LTDA ;766,42
19/08/2019;919;PAGAMENTO DE DUPLICATA REF. NF Nº  250916 FOR. TAMBAU INDUSTRIA  ALIMENTICIA LTDA ;3.580,61
19/08/2019;919;DESCONTO OBTIDO CONF. NF Nº 250916  FOR. TAMBAU INDUSTRIA ALIMENTICIA  LTDA ;90,00
19/09/2019;919;PAGAMENTO DE DUPLICATA REF. NF Nº  252808 FOR. TAMBAU INDUSTRIA  ALIMENTICIA LTDA ;1.543,89
23/10/2019;919;PAGAMENTO DE DUPLICATA REF. NF Nº  255027 FOR. TAMBAU INDUSTRIA  ALIMENTICIA LTDA ;1.441,98
16/10/2018;920;PAGAMENTO DE DUPLICATA REF. NF Nº  102832 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;4.091,25
24/10/2018;920;PAGAMENTO DE DUPLICATA REF. NF Nº  106058 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;8.120,20
25/10/2018;920;PAGAMENTO DE DUPLICATA REF. NF Nº  106842 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;4.448,92
31/10/2018;920;DEVOLUÇÃO DE COMPRAS CONF. NF.  4579 FOR. SAO BRAZ S/A IND  COMERCIO  DE ALIMENTOS ;194,83
05/11/2018;920;PAGAMENTO DE DUPLICATA REF. NF Nº  110752 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;2.988,77
05/11/2018;920;PAGAMENTO DE DUPLICATA REF. NF Nº  110753 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;1.126,99
12/11/2018;920;DEVOLUÇÃO DE COMPRAS CONF. NF.  4587 FOR. SAO BRAZ S/A IND  COMERCIO  DE ALIMENTOS ;162,00
23/11/2018;920;PAGAMENTO DE DUPLICATA REF. NF Nº  118664 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;1.501,98
23/11/2018;920;PAGAMENTO DE DUPLICATA REF. NF Nº  118663 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;2.607,24
23/11/2018;920;PAGAMENTO DE DUPLICATA REF. NF Nº  118671 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;7.770,55
26/11/2018;920;PAGAMENTO DE DUPLICATA REF. NF Nº  119326 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;1.483,30
27/11/2018;920;PAGAMENTO DE DUPLICATA REF. NF Nº  120227 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;378,91
30/11/2018;920;PAGAMENTO DE DUPLICATA REF. NF Nº  121938 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;2.749,89
17/12/2018;920;PAGAMENTO DE DUPLICATA REF. NF Nº  127233 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;390,74
17/12/2018;920;PAGAMENTO DE DUPLICATA REF. NF Nº  127232 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;618,55
19/12/2018;920;PAGAMENTO DE DUPLICATA REF. NF Nº  128780 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;1.727,48
28/12/2018;920;PAGAMENTO DE DUPLICATA REF. NF Nº  132511 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;1.044,05
18/01/2019;920;PAGAMENTO À VISTA CONF NF Nº 149239  FOR. SAO BRAZ S/A IND  COMERCIO DE  ALIMENTOS ;256,17
21/01/2019;920;PAGAMENTO DE DUPLICATA REF. NF Nº  139099 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;729,00
22/01/2019;920;PAGAMENTO DE DUPLICATA REF. NF Nº  139638 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;1.332,14
30/01/2019;920;PAGAMENTO DE DUPLICATA REF. NF Nº  142772 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;1.027,93
30/01/2019;920;PAGAMENTO DE DUPLICATA REF. NF Nº  142789 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;2.430,29
30/01/2019;920;PAGAMENTO DE DUPLICATA REF. NF Nº  142807 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;1.499,60
12/02/2019;920;PAGAMENTO DE DUPLICATA REF. NF Nº  145741 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;2.838,00
13/02/2019;920;PAGAMENTO DE DUPLICATA REF. NF Nº  149239 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;2.843,10
15/02/2019;920;PAGAMENTO DE DUPLICATA REF. NF Nº  150443 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;1.355,98
12/03/2019;920;PAGAMENTO DE DUPLICATA REF. NF Nº  159588 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;3.462,83
18/03/2019;920;PAGAMENTO DE DUPLICATA REF. NF Nº  161942 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;4.889,50
25/03/2019;920;PAGAMENTO DE DUPLICATA REF. NF Nº  164793 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;4.773,10
25/03/2019;920;PAGAMENTO DE DUPLICATA REF. NF Nº  164791 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;2.488,39
05/04/2019;920;PAGAMENTO DE DUPLICATA REF. NF Nº  168935 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;5.462,64
08/04/2019;920;PAGAMENTO DE DUPLICATA REF. NF Nº  169373 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;5.328,03
22/04/2019;920;PAGAMENTO DE DUPLICATA REF. NF Nº  176887 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;2.058,95
22/04/2019;920;DESCONTO OBTIDO CONF. NF Nº 176887  FOR. SAO BRAZ S/A IND  COMERCIO DE  ALIMENTOS ;300,00
24/04/2019;920;PAGAMENTO DE DUPLICATA REF. NF Nº  177900 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;3.708,21
24/04/2019;920;PAGAMENTO DE DUPLICATA REF. NF Nº  177896 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;2.724,37
06/05/2019;920;PAGAMENTO DE DUPLICATA REF. NF Nº  182552 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;4.054,18
20/05/2019;920;PAGAMENTO DE DUPLICATA REF. NF Nº  188248 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;3.176,57
20/05/2019;920;PAGAMENTO DE DUPLICATA REF. NF Nº  188247 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;1.811,65
03/06/2019;920;PAGAMENTO DE DUPLICATA REF. NF Nº  193403 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;1.221,81
19/06/2019;920;PAGAMENTO DE DUPLICATA REF. NF Nº  200435 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;4.576,92
01/07/2019;920;PAGAMENTO DE DUPLICATA REF. NF Nº  205321 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;1.256,51
11/07/2019;920;DEVOLUÇÃO DE COMPRAS CONF. NF.  4755 FOR. SAO BRAZ S/A IND  COMERCIO  DE ALIMENTOS ;159,97
22/07/2019;920;PAGAMENTO DE DUPLICATA REF. NF Nº  214717 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;7.724,96
26/07/2019;920;PAGAMENTO DE DUPLICATA REF. NF Nº  216646 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;772,29
31/07/2019;920;PAGAMENTO DE DUPLICATA REF. NF Nº  218448 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;480,00
07/08/2019;920;PAGAMENTO DE DUPLICATA REF. NF Nº  221810 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;2.168,43
16/08/2019;920;PAGAMENTO DE DUPLICATA REF. NF Nº  226100 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;1.941,35
16/08/2019;920;PAGAMENTO DE DUPLICATA REF. NF Nº  226120 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;3.532,59
02/09/2019;920;PAGAMENTO DE DUPLICATA REF. NF Nº  232383 FOR. SAO BRAZ S/A IND   COMERCIO DE ALIMENTOS ;3.389,02
